latitude,longitude,heat
46.5590,0.0475,4
48.1887,7.3971,2
47.2562,-2.0183,4
49.1663,6.7156,17
49.1002,6.7776,3
43.2990,1.4702,1
44.4218,4.0919,1
48.4197,7.4938,1
47.1458,0.4013,1
43.4684,5.7900,4
46.0571,-0.9518,1
46.0414,3.2574,2
44.3702,5.9060,2
49.0739,6.7318,1
43.4649,1.2165,1
44.0040,7.5541,1
50.0268,2.4162,1
48.7687,4.8376,8
45.4066,4.8668,2
47.2007,2.1726,8
49.1566,6.6551,3
48.6678,4.8975,3
47.9976,-0.7140,8
45.9485,4.2120,5
47.9833,-4.1833,2
42.7731,2.6967,7
50.9246,1.8814,11
43.8179,6.0930,2
50.0162,3.7851,6
43.6036,5.0688,9
46.9523,6.2580,2
50.6478,2.1371,1
46.7073,6.1886,5
50.5487,2.6662,2
43.8845,-0.5219,7
49.6000,2.0833,10
43.3103,6.0130,4
43.5974,5.9594,3
47.1347,0.3417,1
49.2183,3.9270,1
47.1289,3.1035,3
43.9313,4.2964,4
47.1304,6.5247,5
46.0638,6.0503,1
49.1333,1.7500,1
45.5717,4.4815,1
47.7312,0.5685,2
49.5108,0.4741,1
49.0473,-0.3934,2
45.5789,-0.4466,1
49.9830,1.4128,2
43.5061,5.7345,10
45.1425,5.0553,2
43.6603,-1.3080,19
43.6385,5.9352,3
43.6290,6.2255,3
50.5035,2.4735,16
44.6855,4.2876,1
49.6333,0.5375,4
49.5208,3.3238,1
47.2998,5.6287,1
42.4753,2.6719,3
48.2609,4.6616,1
43.9642,1.5334,1
43.2797,5.9701,3
48.3799,-1.9808,8
46.1279,-0.8499,1
47.5572,5.6797,2
47.6509,-0.4438,1
46.7969,-1.1532,1
48.8584,4.4840,1
47.5165,-2.3759,2
45.9966,5.1701,5
46.5885,3.4900,1
45.5061,5.0590,2
44.1796,0.7610,1
43.2156,2.8600,1
48.8721,3.5380,12
47.8305,-1.5587,4
44.3351,4.7915,2
49.6092,0.2342,2
44.7478,4.6743,3
45.7218,4.6897,17
48.2965,2.2055,4
47.2457,6.2380,1
45.8508,5.3340,1
44.2286,4.1695,10
45.0529,1.6194,1
43.4914,6.5369,2
48.3185,4.0945,6
46.6018,3.6726,4
49.7157,0.7552,2
48.5074,-1.2433,1
49.8271,0.7902,1
45.2339,-0.5063,2
48.2692,3.8052,3
48.4771,1.6730,3
47.8240,0.9459,2
50.5821,2.7071,3
49.6879,3.5585,1
49.3160,-1.1038,2
44.4317,4.8016,1
48.8375,7.1125,1
48.6788,2.0489,2
46.1802,-0.4718,17
45.9345,6.1889,2
42.6707,2.6216,14
44.4167,4.1000,3
45.9212,3.3297,6
48.5476,2.3990,3
48.8102,4.5230,1
49.1681,6.8719,2
50.6700,2.2863,4
46.7742,6.2790,5
44.1104,6.0142,1
46.3408,5.0712,2
48.3500,4.5333,3
49.7953,0.8577,1
43.3868,0.0547,12
45.5896,3.1628,2
46.6765,-1.6113,1
48.7750,7.9912,1
48.1399,0.9816,2
44.8000,-1.1500,28
45.8625,3.3357,2
47.9513,3.4385,1
45.0167,0.1167,7
49.7196,0.6736,1
47.1953,0.1860,8
45.7553,1.2756,3
44.3287,-0.9518,3
42.8693,1.5998,3
48.9217,7.4817,4
48.2667,-4.2000,2
48.8434,6.2450,1
46.5649,-1.7139,3
48.7404,0.3880,4
47.1605,6.7291,3
48.2316,7.3712,1
43.4825,-1.3910,5
45.7937,4.2978,3
47.4624,-0.7095,1
46.2228,-0.1422,4
48.9867,4.5170,4
48.4087,1.8437,1
43.5167,3.6967,6
46.4021,5.1096,1
45.7393,4.4634,3
49.5541,2.6947,1
48.2008,3.0001,3
47.3099,4.7098,6
47.2037,5.2050,1
47.2402,5.3895,1
43.9020,5.3578,5
43.3207,6.2881,5
46.7992,5.1843,10
46.7529,5.2453,3
46.7985,5.8331,2
44.7306,5.2919,1
46.2500,6.4833,3
46.2757,4.7188,10
48.6017,-1.7730,1
50.8073,1.6039,2
43.3122,2.9105,6
49.2223,2.6676,1
48.1308,-2.6561,1
42.9500,-0.0667,1
48.0167,-2.9500,2
47.5180,-1.2940,4
46.6291,-0.2998,4
46.2242,-0.9297,1
48.1962,0.8919,2
44.1973,4.6542,2
43.3914,5.2335,15
44.2253,4.3483,3
43.8328,5.2739,2
43.8245,5.3074,2
48.5010,3.8482,2
47.8500,-3.8500,14
43.8884,4.1873,6
48.0236,3.9153,1
48.8626,8.0848,1
49.6280,0.4001,5
47.5170,-0.6686,7
43.5229,1.5891,3
45.0167,-0.3167,3
50.2775,1.7208,1
50.4207,2.4778,1
48.3866,3.0356,1
45.0000,0.0333,3
45.4212,1.5640,6
49.8176,2.2017,1
46.2987,-0.8073,1
48.9368,7.9124,1
49.7061,1.0227,2
49.6809,1.0465,2
45.1884,4.2948,3
43.3200,0.0640,2
49.7052,1.0949,1
45.1856,4.2170,3
49.6433,0.8854,1
46.9337,-1.4127,1
46.8362,4.5873,2
48.9107,7.5442,1
49.5967,0.6774,3
47.9040,1.2342,2
43.2309,3.1375,9
48.6628,1.4967,4
49.6736,0.8505,1
50.0930,2.5583,1
42.8094,2.5037,2
48.0952,3.1244,1
45.9889,5.3726,3
43.0329,2.2342,2
49.8172,2.6467,4
48.3261,7.2237,2
50.5017,2.5895,2
45.9723,5.9084,2
48.0209,-0.8691,4
48.7007,1.4655,1
45.9026,5.9381,2
45.5870,5.1950,2
43.3562,3.5280,23
48.7924,7.7007,2
43.7901,4.2303,4
46.6644,4.2919,6
49.1953,6.1170,3
48.6685,2.8401,5
44.6437,4.8739,4
48.9500,1.5000,2
43.8236,-0.8490,3
46.8307,4.9252,5
47.4487,5.0603,7
47.3973,4.5419,4
49.2846,-0.3154,9
47.2621,4.3455,1
43.6589,-0.5917,13
46.1524,-1.3128,7
46.1623,4.6806,2
49.1125,0.2175,5
48.5783,2.2242,7
50.7340,2.2352,15
47.9950,-3.4329,2
48.0330,-3.4905,8
47.6561,6.5941,2
43.8479,7.1635,3
46.1130,6.0804,6
49.3397,-0.5830,2
49.0936,-0.8590,1
46.0322,1.3368,5
50.1730,3.3025,3
47.8240,7.3574,1
47.5911,2.7521,10
44.4781,2.2298,2
45.4962,4.9064,4
43.7103,-1.0537,43
45.2495,5.4722,2
48.5873,-4.5710,6
49.6604,0.2428,1
49.8215,1.1492,1
49.1224,-0.5667,1
49.6457,0.3659,7
49.3207,0.8358,4
48.7748,0.3432,1
48.5532,-1.5075,8
47.4672,1.0605,2
48.6167,-3.4667,4
49.9121,3.0126,2
45.8023,5.9711,1
43.4282,6.2209,4
46.4838,0.4552,5
45.1969,4.9048,1
49.8291,1.0865,1
49.7876,0.9993,3
49.8280,0.9158,4
43.6711,5.8492,3
45.1673,4.8698,1
50.1250,3.6917,6
48.3497,7.1066,3
43.6649,-1.3972,6
44.9451,6.5713,2
44.8337,0.9732,2
49.4585,6.1739,2
45.6879,6.4138,1
47.7201,-1.9755,1
48.4302,-2.5400,2
48.3747,-2.2488,2
47.2441,6.8812,3
44.5354,6.0102,1
48.4927,7.3224,2
48.6280,7.3047,2
48.6666,1.8768,1
49.0140,5.9912,1
49.3532,0.8162,21
48.6000,-3.9000,3
50.6742,2.4844,4
49.3664,0.8959,3
47.8501,-0.2981,2
49.1264,-0.1664,14
48.7241,1.4244,1
49.5469,1.2196,1
48.4746,-4.2021,1
49.0112,1.6368,2
46.9293,-0.8983,3
47.8694,-0.8127,1
49.4565,4.0841,3
46.7909,-2.0822,22
46.3728,-0.4721,3
47.5504,6.7312,2
49.2598,-0.1909,5
45.0741,-0.7913,2
49.2729,2.3645,2
49.4201,6.3809,2
48.8898,6.2264,4
47.6628,6.3169,2
48.1805,-1.6383,17
45.0954,-0.7189,4
43.7001,5.5680,2
45.4262,5.2274,3
43.6066,3.4313,1
46.6458,0.2287,3
49.6534,0.4652,1
46.3249,-0.0336,1
46.1171,6.3572,1
46.0977,6.6794,3
46.0828,6.7265,9
48.8801,3.8557,2
44.7039,-0.4520,6
48.0409,-4.4871,3
47.7176,7.1615,5
49.1982,4.1324,2
47.4414,3.1629,3
47.2852,-1.1888,1
48.3068,3.9607,1
43.2170,6.6114,12
50.3566,3.1711,3
47.1986,6.7404,2
47.3128,1.0840,2
48.1333,-0.9000,1
46.4833,-0.9167,3
47.1440,-1.1633,4
46.1502,4.0872,2
47.2433,0.6952,3
49.2631,-0.2897,1
47.6500,6.4833,1
45.6671,5.3581,4
43.5919,3.5242,1
49.2211,0.7960,1
48.2300,3.1171,3
49.0769,1.5300,2
48.9548,1.8223,11
45.8804,4.1327,1
49.2333,0.9500,1
49.5000,0.1333,5
50.9998,2.3585,8
48.7667,-3.5167,7
47.1330,-1.3532,5
47.1407,1.2234,3
47.1326,6.5284,1
43.2737,3.1722,6
48.3473,-2.7564,1
44.0567,5.2343,2
43.5837,3.7598,7
44.1906,5.0061,2
42.6380,2.9511,2
49.0975,1.3821,4
46.2785,6.0401,3
48.3173,4.0399,4
49.0522,2.2053,6
45.5953,5.2230,4
49.0154,7.0819,2
43.2451,2.3189,4
47.6660,5.3084,1
47.6026,7.4965,8
48.2853,4.0521,17
50.1606,1.5854,1
45.2243,4.1391,1
45.0608,4.3031,3
45.9810,0.2311,1
45.6667,0.0000,5
47.4831,5.3898,1
44.5504,3.3293,2
46.6182,0.0763,4
47.5272,-1.6678,3
43.6422,-1.4282,29
48.1050,-1.8716,7
45.5734,5.4833,4
43.7050,5.6556,4
49.3032,1.1548,5
48.4831,2.3480,6
50.3503,3.2166,4
47.6419,-1.2402,5
47.2673,-0.5019,2
49.1485,-0.3751,3
42.9910,2.9536,3
50.7268,2.4741,1
43.5946,-1.4256,13
48.8841,2.8291,7
46.8083,-1.4273,2
48.3957,1.4118,3
50.4594,3.5674,11
48.3670,1.3295,5
43.3581,1.2771,7
43.4114,1.1170,7
50.1893,3.6096,5
43.7310,4.1366,2
45.0533,2.9327,3
50.5571,2.3491,1
48.3076,1.5039,1
48.5498,7.4044,3
43.6644,2.2926,6
48.4817,1.1601,1
44.4287,5.7158,1
48.5437,1.3861,3
49.9683,1.9427,6
48.3667,1.5167,2
45.7583,5.2558,2
45.6811,5.1639,5
48.4104,1.5989,6
43.9112,4.5504,1
48.8943,0.3382,2
49.1197,-1.0053,1
49.1206,-1.4799,1
48.7371,2.9922,1
48.2449,-1.8526,1
45.0005,4.0044,3
43.9812,4.2265,4
43.8760,4.5996,6
47.6702,7.2274,2
49.9000,2.6333,1
50.3296,2.8874,2
47.5685,-0.4182,4
47.5735,-0.3563,1
50.3017,2.8376,1
50.0333,2.9857,5
48.7888,2.9169,3
48.4087,1.5297,2
43.7167,3.3167,11
47.5267,5.1065,15
45.9856,0.1322,2
48.9177,2.7635,2
51.0290,2.3072,1
43.3830,3.4664,8
45.8145,3.1872,3
43.9134,3.9992,4
43.7715,4.1209,3
43.2505,1.6773,3
47.3885,0.8321,22
50.0352,1.6839,1
49.0898,3.0753,5
46.0528,5.9880,2
44.1311,4.0872,7
43.3850,5.5779,7
43.1962,0.0569,4
42.6696,2.8301,5
45.6448,4.0458,3
43.4214,3.1694,2
49.5274,4.2453,3
45.7126,4.0618,3
47.2451,4.9733,2
49.5642,1.2463,1
49.6313,1.3464,2
49.6451,1.1415,2
47.2384,4.9691,2
49.5088,-1.4705,14
47.7802,1.6271,15
47.9451,0.2676,3
43.3347,6.0824,5
43.6475,3.5021,12
50.7551,2.6451,1
43.0797,2.2327,3
43.1677,2.3280,2
43.9135,4.5144,2
45.4006,2.4965,7
42.5881,2.8389,1
47.4425,-1.4310,2
47.4474,-1.3479,3
43.7183,4.3234,4
49.3017,2.6047,34
47.0995,-0.9944,3
47.0612,-1.0200,3
43.8530,4.6057,3
45.6206,4.2122,3
43.5762,1.2719,11
49.0365,2.8780,1
47.4709,-0.3499,5
46.2497,3.5569,1
48.2167,-3.5000,1
47.8662,0.4692,2
43.5049,3.3107,7
48.1030,-2.5838,1
47.0093,-0.7424,5
46.2167,4.0333,4
47.0636,4.8182,5
46.4429,4.3373,1
50.7020,2.7783,4
48.7107,6.9962,1
50.3785,3.2128,8
48.9649,2.6735,3
44.9804,-0.3805,2
44.8779,-0.4587,2
47.8933,1.9154,6
47.6858,-2.2151,3
45.3000,0.3500,2
46.2084,4.7625,2
50.4532,3.5235,1
43.6877,-1.3700,11
50.4167,3.1833,11
47.8338,2.2263,1
47.8833,1.7706,5
49.2762,6.4026,2
47.1801,5.5816,1
48.3000,-3.6000,2
43.5621,1.1346,2
49.2313,-0.0445,8
48.0525,-2.5252,3
49.7130,3.1915,5
43.5926,-0.7468,6
48.5313,0.4005,2
49.7655,3.3764,1
49.6010,3.7743,3
49.6814,3.5896,1
45.5461,6.7553,1
45.4034,2.0507,11
48.6667,1.5667,2
48.3846,2.8158,10
48.6026,2.1222,4
46.4640,4.8323,1
49.3908,0.6174,1
44.4320,-0.2133,8
50.1025,4.7631,2
49.9833,3.6500,4
50.9710,2.2362,1
50.9478,2.1958,12
50.8858,2.5351,2
45.9275,5.9259,2
44.5411,2.3076,4
44.3464,2.5514,8
50.8410,2.5512,2
48.3445,5.9580,1
45.1000,-0.0500,2
48.1714,4.0485,1
45.7167,0.0500,2
43.4833,3.2795,3
49.2378,-0.6199,1
48.4928,2.2204,10
43.6603,2.3484,4
48.0811,7.3938,5
42.4676,9.4742,1
47.1767,-1.3400,3
44.4244,5.2150,1
49.8306,3.1603,4
44.4269,2.4114,2
47.0971,-1.3800,3
48.2798,-2.8392,3
50.9802,1.9626,2
44.7648,0.2518,2
48.9526,7.1747,1
47.8086,0.9150,4
49.5074,4.0889,1
48.8016,7.9059,2
43.1878,3.0966,2
47.7378,-1.3057,1
45.4777,4.0442,2
49.0683,4.8548,1
47.3675,5.0811,2
50.7926,1.9938,1
47.2053,5.8022,1
49.4914,1.2158,2
46.2050,4.1191,5
43.3105,2.2150,1
49.9565,1.2223,1
42.7497,2.8100,6
44.3667,5.1333,15
47.8589,6.8248,4
47.7050,6.6817,8
44.1614,6.3114,2
43.0872,2.9583,3
48.9710,2.7612,3
44.1193,5.0243,3
42.5543,2.2694,1
46.1682,6.3215,3
49.2170,-1.5309,6
46.6446,-1.6220,2
48.3102,-0.6937,1
42.4938,2.1190,1
48.6964,-3.0083,2
48.7735,1.6720,5
48.9335,7.8543,2
42.6141,2.1031,2
47.8854,6.4045,7
42.5000,2.0167,4
49.1987,-1.5694,7
48.3870,3.6531,1
42.4342,1.9439,2
47.3034,1.2038,2
44.8798,-0.6122,24
43.4414,3.2640,1
43.8292,1.2967,9
48.9084,1.3471,2
45.8678,5.0961,3
46.1757,2.5522,1
46.8857,-1.3210,6
45.9943,4.9051,2
44.9256,6.6077,4
43.8429,1.9500,1
45.3587,6.3025,2
47.7036,-2.0705,5
44.6785,4.6249,2
47.3348,-1.2613,2
46.7001,0.4331,10
49.1722,1.5038,2
46.6729,5.0112,2
48.1880,6.1214,1
49.1190,6.8691,5
49.1285,6.8922,6
48.1789,3.2508,18
47.2316,6.2986,1
50.6924,2.3574,5
47.4679,5.2712,1
48.8645,1.4704,3
45.1939,1.4512,6
47.5016,0.7887,8
47.5919,0.9114,16
48.5541,3.1060,1
48.8403,-3.2289,3
47.0868,0.0786,2
45.7008,-0.7806,1
50.2412,2.0891,1
47.3401,6.2497,1
50.2109,3.0572,1
49.2427,-0.8724,1
49.5129,-1.8071,10
47.8890,3.3348,2
42.6449,2.5283,3
45.9218,4.8855,3
48.3479,3.1401,2
48.0319,3.2956,4
46.1346,1.1132,1
46.2779,-0.6528,2
46.2668,-0.7138,3
46.1952,-0.6703,10
45.4687,2.9879,4
48.3371,-1.9337,1
42.5085,8.8554,2
50.3786,3.2528,2
44.2646,5.8408,4
43.3289,-1.4062,1
43.1993,1.0106,13
49.6383,-1.5664,16
49.1708,5.9145,1
49.2089,1.5999,2
48.6731,2.0696,5
46.7111,5.4546,1
46.6268,5.5286,4
46.8413,0.0927,2
44.2308,5.8565,2
48.7524,-1.4568,6
46.8857,0.1106,1
46.7611,5.5299,1
49.4759,1.2701,3
49.1106,1.9330,1
48.8427,0.0327,1
44.6362,0.2985,1
46.8234,-1.5301,1
47.1240,2.6200,2
45.5942,5.8758,18
47.3032,0.0651,4
50.4579,2.7921,6
50.4347,3.0933,8
47.4975,1.3714,5
47.3557,0.9095,4
47.9203,6.3377,1
47.7785,6.3455,2
46.3705,5.1190,3
45.2160,4.3458,2
48.9706,7.2226,2
48.5167,-1.9667,4
46.7190,-1.4546,9
48.2263,0.7497,7
48.4305,-2.0241,1
47.5465,0.8877,2
44.6583,0.0489,2
49.0723,3.0233,2
48.2151,2.6097,3
49.4916,5.5039,1
48.3451,4.5576,1
48.3460,2.9762,2
44.1749,0.6914,10
48.7901,3.1245,2
48.7607,3.0464,3
48.7631,3.0874,1
48.6771,7.3173,1
43.9667,5.7833,8
44.6504,0.0805,1
48.3175,2.6885,4
43.9415,3.9490,10
48.4005,1.4939,3
43.5887,-1.1779,1
48.5143,2.1254,3
48.4050,2.1498,2
48.4000,-4.2333,2
48.6022,2.4225,21
43.2698,3.2234,2
43.4710,3.2234,15
45.0167,-0.1333,4
48.8427,-3.1390,2
46.6588,0.1335,1
47.2329,5.7802,1
45.7979,0.1352,5
46.0239,0.2272,4
42.6360,2.9165,5
45.8511,0.1769,2
45.3364,1.0475,1
47.3211,6.1315,1
46.1256,-0.6004,3
47.4000,-0.2667,2
46.6975,5.5974,1
46.5254,6.0259,11
45.6151,3.2086,6
49.1289,4.5345,9
43.4387,6.0729,8
45.2600,5.7772,1
45.2959,4.5604,5
43.4763,6.1831,5
43.5284,6.1500,7
46.8304,-1.5971,2
49.0407,1.4279,1
50.3759,2.0111,2
48.7767,7.0982,1
43.1167,0.5667,3
49.8786,1.2249,4
48.7934,7.0355,1
49.6067,1.1548,1
48.6707,7.0295,1
48.9833,1.2500,1
46.1041,3.8939,3
47.8950,-1.7488,5
48.4738,-3.1876,4
49.0483,1.6017,8
50.2160,1.6250,2
48.2907,6.6563,1
43.5167,6.8333,1
44.9962,3.8195,2
45.8353,-0.6785,2
49.9500,2.5667,3
43.6892,-1.3326,9
48.6184,-1.2905,7
47.8481,6.1830,1
46.3697,-0.5933,5
47.8845,6.8527,2
48.7011,-3.1597,3
46.3153,-0.7339,3
47.5407,-2.3247,1
43.4815,1.4520,2
50.2380,1.6638,1
43.8829,0.9876,3
49.7407,3.0511,4
47.5023,6.6091,2
44.0541,3.9855,6
45.5349,2.1450,3
48.1993,-2.0448,8
48.1211,-1.4597,3
48.1084,-1.4809,5
50.3500,3.1500,9
43.4491,3.2772,1
49.0453,-0.4804,1
48.9843,-0.4752,1
43.0694,1.1925,1
48.9721,-0.3674,1
48.7323,3.5616,7
48.2333,-3.9667,7
45.4318,5.7491,1
48.3167,3.1333,3
43.4325,-1.5512,4
45.4348,5.7513,1
43.4859,-1.3367,3
48.8656,7.6814,5
47.6428,7.2673,1
47.6960,7.2974,2
49.2441,0.7129,1
44.4932,-0.6395,9
48.9396,2.7413,1
50.2278,2.4686,1
45.0870,5.3418,1
47.3636,0.7399,25
49.2977,2.9208,5
48.5716,7.4653,3
45.3581,5.9489,10
48.5763,7.4570,5
47.9035,-3.5767,2
48.0333,5.3500,4
49.8956,1.2649,7
45.8167,1.1000,1
50.4215,2.1687,1
45.7705,0.9586,4
50.3788,2.0976,1
49.3576,2.3290,1
45.5877,5.3189,4
49.1754,1.9030,2
44.4665,6.2303,2
43.2545,2.2687,2
48.6390,0.0791,5
48.0874,-3.2855,4
48.6040,0.1724,9
45.7727,-0.4229,2
44.5613,5.9552,4
43.0250,1.1155,1
43.6257,6.6953,12
45.8415,-0.3644,3
45.7607,-0.2122,1
48.7046,1.1767,2
46.9529,-0.7948,1
49.2848,-0.5398,9
48.8425,1.5441,1
43.5342,3.4267,5
48.5080,-2.9156,3
48.0333,-3.8333,3
48.5400,-2.9720,1
46.3958,-0.0533,2
48.4485,2.7644,2
49.9913,4.7077,1
44.0647,2.9860,1
43.9688,3.0199,1
44.0047,2.6964,1
48.2183,-1.7551,6
45.2712,1.3913,1
48.5833,3.5500,3
48.6303,-2.2578,4
43.6127,-1.1270,2
43.7680,3.8581,15
48.4684,7.6386,2
44.3243,3.0593,6
49.8847,4.7301,5
48.3621,7.2347,3
47.3300,1.1326,3
46.8253,-0.1363,10
46.5545,1.5692,1
46.3593,-0.1124,1
45.7776,-0.7866,5
48.6065,5.0457,7
45.0285,1.4619,1
43.2434,0.0958,16
45.8711,-0.7646,1
48.4034,-2.9105,3
45.8326,5.2905,2
43.9582,1.2320,10
48.1015,7.4759,2
48.6440,7.6709,2
43.9312,1.0833,1
48.6353,7.5082,6
50.1415,2.3710,1
49.3473,6.2371,3
44.4333,2.0333,1
48.2028,1.8802,4
48.2106,2.9403,1
48.2331,2.7067,4
45.8938,0.0096,3
48.2315,-1.6098,3
47.6832,3.6908,2
48.0426,7.4132,3
45.5868,3.1287,4
43.1838,0.1508,1
43.1738,0.2547,1
44.0167,1.3000,15
47.8875,0.0252,3
46.1882,-1.1536,5
48.5658,-3.3375,5
46.0676,4.6476,5
46.8199,4.9676,4
48.2370,-3.3144,8
44.7530,6.0091,3
46.8001,4.9970,1
48.2423,-3.1230,1
49.2296,0.6937,2
48.3205,-3.0563,1
48.5217,-2.6088,1
48.3122,-3.1646,2
48.5930,-2.5468,8
47.2056,-2.0409,3
42.6299,9.3543,2
49.5146,3.8406,1
43.2986,1.2252,19
43.3371,1.2607,1
48.2982,0.1268,3
49.5833,3.3333,2
46.3336,-1.3258,1
47.9997,6.8650,11
49.5957,3.3775,2
46.6871,-0.2464,4
48.5166,3.6386,1
45.3653,4.6891,7
47.5178,7.0810,1
47.6413,3.0707,3
45.8812,6.3257,14
48.2198,2.2818,2
46.9279,6.3510,7
49.5902,0.8924,5
43.6328,4.1960,2
43.9717,4.2781,2
47.7000,2.9500,4
44.2511,4.2211,2
48.8021,4.4991,1
44.2923,4.0966,7
49.2900,0.1202,1
50.4515,3.0342,7
50.0500,1.9167,6
48.4105,7.5972,2
50.1855,1.7074,4
43.8847,0.2374,3
43.2593,0.6430,4
46.9857,-1.5202,8
43.5113,1.1756,7
43.9341,0.2497,2
50.0305,2.3255,4
43.9502,0.2036,3
49.6579,2.2686,2
46.9357,2.2690,2
50.2715,1.6716,7
46.8578,2.3171,3
49.1843,0.0277,1
48.8168,5.8894,1
50.2044,3.5297,1
45.3785,-1.1476,1
45.3549,-1.0609,8
43.7767,1.4813,2
47.7429,1.3651,1
45.7434,-0.3510,4
50.1531,2.4897,1
48.5831,4.9026,7
48.5977,1.4342,2
43.4667,-0.6000,2
43.8487,-1.3588,3
46.3582,5.7373,2
46.0208,-0.3478,3
47.6237,-0.7148,3
45.5781,5.5302,2
49.6855,4.0219,1
45.3979,5.4221,4
45.3910,5.3229,2
49.0454,0.5284,3
48.0570,0.4934,6
45.0822,1.1926,3
47.2332,0.2512,5
49.0201,-0.6324,3
47.9958,-0.1545,6
47.6170,-3.0017,9
47.9783,-1.8719,1
45.0543,5.8356,1
42.7543,2.9929,5
46.5332,5.3921,5
47.6050,1.1393,3
50.1009,3.3136,1
45.1078,5.9333,1
47.9490,-1.3636,1
42.9691,0.3796,3
46.4321,4.9204,5
42.9046,0.3604,2
45.1529,0.6885,11
47.7076,6.5311,1
44.5927,4.9510,2
43.5936,6.0158,1
46.4364,5.3442,3
47.7037,-2.6521,6
46.1154,-0.9369,3
48.1246,-2.8185,3
44.1565,3.0988,1
45.4408,6.1205,3
49.6458,1.8872,3
47.3983,5.3209,2
47.7211,3.5489,1
44.3977,4.8832,4
43.2894,6.1361,8
43.8606,0.1020,10
49.0247,1.7578,1
44.1164,0.7374,1
43.7586,-0.0329,4
48.2194,-1.3444,1
46.5570,4.9980,4
45.8384,4.2367,2
49.4080,3.1406,3
47.6121,3.5672,1
50.2523,3.0733,2
50.5192,2.5627,5
49.0127,1.9694,13
47.2909,2.1116,1
46.2444,1.0948,1
47.5416,1.3122,6
49.3808,3.1845,3
49.1016,1.2696,1
48.8003,7.6394,3
49.1000,1.1167,2
48.9532,7.9400,1
49.1540,0.6560,1
48.6899,7.5803,1
49.1377,0.4550,3
45.1727,0.4462,1
48.2333,2.6667,1
47.9947,-3.3942,5
44.4804,3.4569,1
50.4552,3.2038,1
50.2728,3.1385,1
50.0151,1.3146,8
50.0453,3.4181,1
45.1964,-0.7487,5
47.1736,-0.0606,2
48.3929,-2.0785,3
47.2037,-0.0919,1
43.5416,1.5657,2
44.7749,4.7326,5
49.0074,3.3492,2
48.5151,-2.8826,3
48.5888,2.2467,26
47.8775,0.1293,3
50.0561,3.1235,1
47.8265,0.0772,6
50.0938,4.0090,2
50.1307,2.7812,5
50.2406,3.4443,3
47.3267,-0.6652,2
47.7869,-0.7752,2
47.3989,5.4754,1
43.0783,0.4386,1
48.7048,-3.3754,1
43.0805,0.5058,1
48.6037,-3.0184,2
47.7820,5.5992,5
45.3188,4.7634,2
48.4787,-1.0332,2
45.6736,4.7548,21
46.2031,2.8478,1
44.2711,4.1683,8
47.9531,5.7480,5
48.8221,0.7098,7
44.1966,0.3210,2
50.1801,2.9124,1
43.8985,4.1021,1
47.6221,7.2749,1
47.1381,-0.2068,3
48.0096,-1.4291,1
48.1833,-1.4333,5
50.4504,2.5378,1
48.1317,3.1845,1
44.5471,6.2775,10
48.2496,3.3239,4
50.4540,2.2954,3
48.2026,3.9979,3
47.0158,0.5540,1
43.7045,-1.1095,2
50.6506,2.8331,6
50.5150,2.1329,8
47.2700,5.4509,2
48.9065,7.6610,2
43.2170,0.8818,6
45.3731,-0.5707,2
43.2820,1.0662,3
45.3123,-0.4028,4
46.7605,-1.8390,4
43.2072,1.2286,17
49.5737,3.6842,10
43.2546,1.1171,1
44.9578,2.4189,2
48.0426,-2.9879,6
46.4338,5.7264,4
47.5000,5.9833,2
49.7198,0.4939,1
49.5665,0.3129,2
46.8107,3.0841,1
47.4059,5.8123,2
49.2961,0.6493,2
47.6640,5.9745,3
44.0228,4.7935,2
45.9411,4.7673,10
43.0747,1.4172,1
45.8976,4.4327,12
43.1486,1.5753,2
44.0439,4.4443,6
50.2810,2.7260,13
46.2110,5.9569,2
46.0179,4.7599,4
49.9476,3.4184,8
47.7213,-2.9986,7
49.1848,0.1741,1
43.4526,6.3034,5
49.7463,3.2328,2
45.4667,0.0833,1
50.8041,1.8212,3
45.5167,0.1167,1
49.9667,3.9167,3
49.1148,-1.4989,1
50.7771,2.1995,2
50.8185,2.0811,3
47.5310,-0.5278,3
47.2188,6.7646,5
48.2950,-1.4331,4
43.2333,-0.2833,4
43.2029,5.7764,4
47.7198,-3.2036,3
49.1436,5.9338,3
47.5361,6.3726,2
50.7071,2.4562,3
44.8005,1.6190,2
43.3679,-1.2665,2
48.5007,1.9591,3
48.4333,2.3833,6
43.9719,4.5903,1
47.1254,5.8267,1
45.5709,5.4303,4
47.2167,0.0667,1
48.3374,7.5430,3
47.9927,3.3407,3
43.2274,2.8480,1
49.0197,0.4125,1
47.7083,3.6402,2
48.5333,-4.3167,6
47.8703,0.3322,1
48.3574,-2.1247,4
44.0296,5.9426,4
49.0923,0.3007,2
45.7348,3.9690,1
45.7948,4.0339,1
44.8500,0.0333,1
49.4537,0.8292,1
48.6176,-1.8507,1
43.3069,2.1277,1
50.1719,2.6161,2
48.9365,-0.8389,1
47.5648,-0.5068,5
45.3347,4.9463,2
48.2673,2.6797,6
44.7667,-0.3167,4
44.4696,1.3601,2
48.2318,7.5778,2
44.5097,1.3269,1
47.2785,1.6694,3
49.0110,3.5715,1
47.5250,7.4778,2
49.3932,3.7399,2
45.3000,-0.2333,1
43.2780,2.4594,1
45.2167,-0.1833,6
45.2500,-0.3000,1
43.5616,2.0657,3
48.0359,1.2683,1
